|0200|8410179100160|GUARANA ANT ZERO 350 ML|7891991000727||2|00|22029000||22||17,00|
|0200|8410179100163|MANZ POMAR DO ESPÍRITO SANTO|||13|00|22042100||22||17,00|
|0200|8410179100167|FANTA LARANJA|7894900030013||2|00|22021000|00|22||17,00|
|0200|8410179100181|COCA COLA/12 350 ML LT|7894900019841||27|00|22021000||22||0,00|
|0200|8410179100234|TOALHA INTERF.FL SIMP. ITI01 CX/2400 FOLH|7896110003368||27|00|48182000||48||17,00|
|0200|8410179100239|(-)CRYSTAL BR SG/12 330 ML PET|7898222290018||27|00|22011000||22||17,00|
|0200|8410179100240|(-)HEINEKEN/06 355 ML LN|7896045501298||27|00|22030000||22||17,00|
|0200|8410179100241|SCHWEPPES CITRUS/12 350ML LT R|7894900320046||27|00|22021000||22||17,00|
|0200|8410179100244|GUARD SNOB GALA G|7896110001753||2|00|48183000|00|48||17,00|
|0200|8410179100255|PROTETOR ASS.SANITARIO PAS30 PCT/40FL|7896110000756||32|00|39229000||39||17,00|
|0200|8410179100261|TRAPEZIO PETIT BOBÓ CHARDONNAY 2013|||13|00|22042100||22||17,00|
|0200|8410179100262|TURBOS LULA CX 10KG|||22|00|03074911||03||17,00|
|0200|8410179100263|LB ATUM P/ SASHIMI A VACUO CX05KG NAC|||22|00|03048700||03||17,00|
|0200|8410179100265|ESPUMANTE MOSCATEL CAVES BRASIL 750 ML|||13|00|22041090||22||17,00|
|0200|8410179100279|DOS FINCAS EXTRA BRUT|||13|00|22041099||22||17,00|
|0200|8410179100280|(-)BAVARIA PREMIUM/06 355 ML LN|7896045501328||27|00|22030000||22||17,00|
|0200|8410179100289|OLEO SOYA20X900ML|7891107101621||2|00|15079011|00|15||17,00|
|0200|8410179100290|GUARD SANTEPEL P|7896110000909||2|00|48183000|00|48||17,00|
|0200|8410179100301|V. ALMADEN RIESLING BCO 750 ML|7896756802684||2|00|22041010||22||17,00|
|0200|8410179100302|ESPUMANTE BRUT CAVES BRASIL 750 ML|||13|00|22041090||22||17,00|
|0200|8410179100304|TOALHA INTERF. FL SIMP. ETI00 FD/2400FL|7896110003320||28|00|48182000||48||17,00|
|0200|8410179100310|PETIT BOBO SAUVIGNON BLANC 2013|||13|00|22042100||22||17,00|
|0200|8410179100311|PETIT BOBO CHARDONNAY 2013|||13|00|22042100||22||17,00|
|0200|8410179100312|VINA AMALIA DOS FINCAS PINOT NOIR 2015|||13|00|22042100||22||17,00|
|0200|8410179100313|GIORGI DIANA DOC - PINOT GRIGIO|||13|00|22042100||22||17,00|
|0200|8410179100314|CERV STELLA ARTOIS 275 ML|7891149101900||2|00|22030000||22||17,00|
|0200|8410179100315|V.BCO.MONTES SERIE CLASSIC SAUV BLANC 750ML 18008|7899413354434||1|00|22041010||22||17,00|
|0200|8410179100316|FILE DE ROBALO|||22|00|03042090||03||17,00|
|0200|8410179100317|LIMAO TAHITI KG C.TRIB.22,20% Tot.Imposto: 0,57|||22|00|08055000||08||17,00|
|0200|85|DONA JAVIERA CABERNET SAUVIGNON RESERVA SAFRA 2010|||13|00|22042100||22||17,00|
|0200|86|DONA JAVIERA CARMENERE RESERVA SAFRA 2012|||13|00|22042100||22||17,00|
|0200|8655|V.TT.ALTA VISTA PREMIUM MALBEC 75CL 8655|||1|00|22041010||22||17,00|
|0200|87|DONA JAVIERA MERLOT RESERVA SAFRA 2010|||13|00|22042100||22||17,00|
|0200|88|DONA JAVIERA SYRAH GRAN RESERVA SAFRA 2011|||13|00|22042100||22||17,00|
|0200|9695|CACHACA SAGATIBA BRANCA 700ML 9695|7896010000016||1|00|22084000||22||17,00|
|0200|9959|PISCO CAPEL 750ML 9959|7802110221121||1|00|22089000||22||17,00|
|0400|1|COMPRA DE MERCADORIA A VISTA|
|0400|20|OUTRAS ENTRADAS|
|0400|6|COMPRA DE MERC C/ SUB TRIB A VISTA|
|0450|1|OPERAÇÃO POR CREDITO PRESUMIDO DE 17% NÃO EXISTINDO IMPOSTO A RECOLHER CONFORME DECRETO LEI Nº 38395/2000|
|0450|2|MD-5: b81f619fa51dd10e0d3a30cf4619a70e - Referente ao COO 337089 emitido em 02\12\2015 no valor de R$ 90.88 emitido pelo ECF 138 - Marca IBM - Modelo 4610 - Num. Fab. IB031100000008261817.|
|0450|3|NOTYA FISCAL EMITIDA ATRAVES DE ECF (CUPOM FISCAL) TRIBUTAÇÃO CONFORME FONTE IBPT|
|0450|4|NOTA FISCAL EMITIDA ATRAVES DE ECF (CUPOM FISCAL) TRIBUTAÇÃO CONFORME FONTE IBPT|
|0450|5|NOTA FISCAL EMITIDA ATRAVES DE C (CUPOM FISCAL) TRIBUTAÇÃO CONFORME FONTE IBPT|
|0450|6|TRIBUTAÇÃO CONFORME FONTE IBPT|
|0460|1|Imposto Retido por substituição tributária: 109,41|
|0460|10|Imposto Retido por substituição tributária: 37,00|
|0460|2|Imposto Retido por substituição tributária: 537,44|
|0460|3|Imposto Retido por substituição tributária: 70,21|
|0460|4|Imposto Retido por substituição tributária: 887,14|
|0460|5|Imposto Retido por substituição tributária: 1.562,90|
|0460|6|Imposto Retido por substituição tributária: 303,30|
|0460|7|Imposto Retido por substituição tributária: 1.078,82|
|0460|8|Imposto Retido por substituição tributária: 0,40|
|0460|9|IPI: 0,53|
|0990|353|
|C001|0|
|C100|0|0|FOR000000071|55|00|1|567|27151208760491000180550010000005671860303008|23122015|23122015|78589,00|2|0,00|0,00|78589,00|1|0,00|0,00|0,00|78589,00|13360,13|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C110|1||
|C190|000|1102|0,00|78589,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|0|1|FOR000000036|55|00|1|675583|27151211919123000147550010006755831000469298|02122015|02122015|291,66|2|0,00|0,00|291,66|0|0,00|0,00|0,00|291,66|49,58|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|000004130014||1,0000|52|291,66|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C190|000|1102|0,00|291,66|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|0|1|FOR000000051|55|00|1|336614|27151208511719000107550010003366141003366147|15122015|15122015|389,13|2|0,00|0,00|389,13|0|0,00|0,00|0,00|279,72|47,55|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|0740000036||20,0000|2|11,60|0,00|0|000|1949|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|2|0740000047||40,0000|2|23,20|0,00|0|000|1949|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|3|0740000049||80,0000|2|72,00|0,00|0|000|1949|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|4|0740000002||40,0000|2|26,00|0,00|0|000|1949|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|5|0740000081||80,0000|2|64,00|0,00|0|000|1949|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|6|0740000021||40,0000|2|36,00|0,00|0|000|1949|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|7|0717000012||21,0000|39|109,41|0,00|0|000|1949|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|8|0740000048||40,0000|2|32,00|0,00|0|000|1949|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C190|000|1949|0,00|389,13|0,00|0,00|0,00|0,00|0,00|0,00||
|C195|1||
|C100|0|1|FOR000000054|55|00|1|16948|27151208695037000193550010000169481000000018|11122015|11122015|160,00|2|0,00|0,00|160,00|9|0,00|0,00|0,00|160,00|27,20|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|8410179100044||5,0000|22|160,00|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C190|000|1102|0,00|160,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|0|1|FOR000000054|55|00|1|16975|27151208695037000193550010000169751000000015|15122015|15122015|320,00|2|0,00|0,00|320,00|9|0,00|0,00|0,00|320,00|54,40|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|8410179100044||10,0000|22|320,00|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C190|000|1102|0,00|320,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|0|1|FOR000000121|55|00|1|877865|27151202865831000151550010008778651300620109|10122015|10122015|261,60|2|0,00|0,00|261,60|0|0,00|0,00|0,00|261,60|44,47|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|11007||5,0000|28|261,60|0,00|0|000|1102|1|261,60|17,00|44,47|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C190|000|1102|17,00|261,60|261,60|44,47|0,00|0,00|0,00|0,00||
|C100|0|1|FOR000000121|55|00|1|880831|27151202865831000151550010008808311182912176|17122015|17122015|272,76|2|0,00|0,00|272,76|0|0,00|0,00|0,00|272,76|46,37|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|11007||4,0000|28|202,76|0,00|0|000|1102|1|202,76|17,00|34,47|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|2|14407||1,0000|27|70,00|0,00|0|000|1102|1|70,00|17,00|11,90|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C190|000|1102|17,00|272,76|272,76|46,37|0,00|0,00|0,00|0,00||
|C100|0|1|FOR000000121|55|00|1|883743|27151202865831000151550010008837431216627982|24122015|24122015|258,90|2|0,00|0,00|258,90|0|0,00|0,00|0,00|258,90|44,01|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|11007||5,0000|28|258,90|0,00|0|000|1102|1|258,90|17,00|44,01|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C190|000|1102|17,00|258,90|258,90|44,01|0,00|0,00|0,00|0,00||
|C100|0|1|FOR000000121|55|00|1|885715|27151202865831000151550010008857151839730610|30122015|30122015|310,68|2|0,00|0,00|310,68|0|0,00|0,00|0,00|310,68|52,82|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|11005||6,0000|28|310,68|0,00|0|000|1102|1|310,68|17,00|52,82|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C190|000|1102|17,00|310,68|310,68|52,82|0,00|0,00|0,00|0,00||
|C100|0|1|FOR000000135|55|00|1|126616|27151239346861008650550010001266161721024294|01122015|01122015|216,95|2|0,00|0,00|216,95|0|0,00|0,00|0,00|182,15|30,97|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|1101993||1,0000|2|8,39|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|2|1099773||4,0000|2|10,80|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|3|1104112||10,0000|2|32,90|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|4|1112058||0,4660|22|2,19|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|5|1112058||0,6280|22|2,95|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|6|182||2,5300|22|6,30|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|7|1111472||3,0000|2|3,87|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|8|1111455||4,0000|2|5,80|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|9|184||2,2100|22|8,15|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|10|184||1,5000|22|5,54|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|11|1112582||12,0000|2|111,48|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|12|1112582||2,0000|2|18,58|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C190|000|1102|0,00|216,95|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|0|1|FOR000000137|55|00|200|166266|27151200063960005160552000001662661583505477|04122015|04122015|1347,74|2|0,00|0,00|1347,74|9|0,00|0,00|0,00|445,98|75,82|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|615||1,0000|2|23,76|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|2|062||6,0000|2|139,68|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|3|0000812162||2,0000|2|33,16|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|4|0000360367||1,0000|2|20,28|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|5|612||2,0000|2|46,56|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|6|0000291558||4,0000|2|64,56|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|7|8410179100148||10,0000|2|71,90|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|8|8410179100149||5,0000|2|58,20|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|9|0000581405||1,0000|2|29,88|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|10|0000723450||8,0000|2|62,16|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|11|0000814199||1,0000|2|24,90|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|12|0000811392||1,0000|2|21,30|0,00|0|041|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|13|0000215026||1,0000|2|13,98|0,00|0|000|1102|1|13,98|17,00|2,38|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|14|0000275642||6,0000|2|164,22|0,00|0|141|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|15|0000694737||2,0000|2|58,80|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|16|8410179100289||1,0000|2|65,80|0,00|0|020|1102|1|27,10|17,00|4,61|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|17|0000609551||2,0000|2|57,80|0,00|0|020|1102|1|23,80|17,00|4,04|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|18|8410179100290||1,0000|2|21,97|0,00|0|041|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|19|8410179100167||1,0000|2|23,76|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C190|000|1102|0,00|657,60|0,00|0,00|0,00|0,00|0,00|0,00||
|C190|000|1102|17,00|13,98|13,98|2,38|0,00|0,00|0,00|0,00||
|C190|020|1102|17,00|123,60|50,90|8,65|0,00|0,00|72,70|0,00||
|C190|041|1102|0,00|43,27|0,00|0,00|0,00|0,00|0,00|0,00||
|C190|141|1102|0,00|164,22|0,00|0,00|0,00|0,00|0,00|0,00||
|C195|2||
|C100|0|1|FOR000000137|55|00|200|166306|27151200063960005160552000001663061066195692|05122015|05122015|274,51|2|0,00|0,00|274,51|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|0000356257||12,0000|2|150,48|0,00|0|000|1403|6|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|2|8410179100149||3,0000|2|34,92|0,00|0|000|1403|6|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|3|0000581405||1,0000|2|29,88|0,00|0|000|1403|6|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|4|8410179100148||5,0000|2|35,95|0,00|0|000|1403|6|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|5|612||1,0000|2|23,28|0,00|0|000|1403|6|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C190|000|1403|0,00|274,51|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|0|1|FOR000000137|55|00|200|166475|27151200063960005160552000001664752728640912|09122015|09122015|157,92|2|0,00|0,00|157,92|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|0000291558||8,0000|2|157,92|0,00|0|000|1403|6|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C190|000|1403|0,00|157,92|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|0|1|FOR000000137|55|00|200|166616|27151200063960005160552000001666161157274245|11122015|11122015|1155,02|2|0,00|0,00|1155,02|9|0,00|0,00|0,00|698,75|118,79|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|8410179100289||2,0000|2|131,60|0,00|0|020|1102|1|54,19|17,00|9,21|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|2|0000897800||1,0000|2|8,87|0,00|0|000|1102|1|8,87|17,00|1,51|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|3|8410179100290||1,0000|2|21,97|0,00|0|041|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|4|0000343108||3,0000|2|25,98|0,00|0|000|1102|1|25,98|17,00|4,42|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|5|0000811392||1,0000|2|18,51|0,00|0|041|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|6|0000609551||3,0000|2|96,45|0,00|0|020|1102|1|39,72|17,00|6,75|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|7|0000814199||2,0000|2|47,80|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|8|0000636931||2,0000|2|27,96|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|9|0000810244||3,0000|2|96,84|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|10|0000275642||6,0000|2|164,22|0,00|0|141|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|11|0000723450||6,0000|2|47,22|0,00|0|000|1102|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C190|000|1102|0,00|219,82|0,00|0,00|0,00|0,00|0,00|0,00||
|C190|000|1102|17,00|34,85|34,85|5,93|0,00|0,00|0,00|0,00||
|C190|020|1102|17,00|228,05|93,91|15,96|0,00|0,00|134,14|0,00||
|C190|041|1102|0,00|40,48|0,00|0,00|0,00|0,00|0,00|0,00||
|C190|141|1102|0,00|164,22|0,00|0,00|0,00|0,00|0,00|0,00||
|C195|3||
|C100|0|1|FOR000000137|55|00|200|167054|27151200063960005160552000001670541786472533|18122015|18122015|2076,88|2|0,00|0,00|2076,88|9|0,00|0,00|0,00|682,76|116,08|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|615||2,0000|2|46,72|0,00|0|000|1911|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|2|8410179100167||2,0000|2|46,72|0,00|0|000|1911|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|3|0000205619||2,0000|2|45,36|0,00|0|000|1911|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|4|0000296302||3,0000|2|57,24|0,00|0|000|1911|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|5|0000812162||2,0000|2|36,28|0,00|0|000|1911|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|6|612||4,0000|2|94,56|0,00|0|000|1911|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|7|0000360367||2,0000|2|39,28|0,00|0|000|1911|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
|C170|8|062||8,0000|2|185,36|0,00|0|000|1911|1|0,00|0,00|0,00|0,00|0,00|0,00||||0,00|0,00|0,00||0,00|0,0000|0,000|0,0000|0,00||0,00|0,0000|0,000|0,0000|0,00|55|
